Language_ID	aes	category	classification	level	med	medovertime	subclassification	Name	Macroarea	Latitude	Longitude	Glottocode	ISO639P3code	Countries	Family_ID	Language_level_ID
tinp1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/neha1246/nucl1750/buka1262/sapo1252/tinp1238	language	phonology_or_text	['Hostetler, Roman and Hostetler, Carolyn. 1975. A tentative description of Tinputz phonology. In Richard Loving (ed.), Phonologies of five Austronesian languages, 5-43. Ukarumpa: Summer Institute of Linguistics.', 'Blackwood, B. 1935. Both Sides of Buka Passage.']	(vado1244:1,vado1245:1,vaen1237:1,vapo1239:1,vapo1240:1,vasu1237:1,vavo1237:1)tinp1237:1;	Tinputz	Papunesia	-5.58358	154.972	tinp1237	tpz	PG	aust1307	tinp1237
tiri1258	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/sout3313/mids1246	language	long_grammar	['Midori Osumi. 1995. Tinrin Grammar. (Oceanic Linguistics Special Publication, 25.) Honolulu: University of Hawaii Press. xxii+304pp.', 'Grace, George William. 1976. Grand Couli dictionary (New Caledonia). (Pacific linguistics Series C, 12.) Canberra: Department of Linguistics, Research School of Pacific Studies, Australian National University. vii+113pp.', """"Leenhardt, Maurice. 1946. Langues et dialectes de l'Austro-Mélanésie. (Travaux et Mémoires de l'Institut d'Ethnologie, XLVI.) Paris: Institut d'Ethnologie. 697pp.""""]	(meaa1237:1,tiri1261:1)tiri1258:1;	Tiri-Mea	Papunesia	-21.8147	165.792	tiri1258	cir	NC	aust1307	tiri1258
tita1241	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262/east2460/koro1314	language	grammar_sketch	[""""Bowern, Claire. 2011. Sivisa Titan: Sketch grammar, texts, vocabulary based on material collected by P. Josef Meier and Po Minis. (Oceanic Linguistics Special Publication, 38.) Honolulu: University of Hawai'i Press. xxi+466pp."""", """"Josef Meier. 1906. Berichtigungen zu Dr. Schnee's Mitteilungen über die Sprache der Moánus (Admiralitäts- Inseln). Anthropos I. 210-228, 472-482."""", 'Georg Thilenius. 1903. Ethnographische ergebnisse aus Melanesien. (Abhandlungen der Kaiserlichen Leopoldinisch-Carolinischen Deutschen Akademie der Naturforscher, 80.) Halle: Ehrhardt Karras. 476pp.', 'Zöller, Hugo. 1891. Deutsch-Neuguinea und meine ersteigung des Finisterre-Gebirges. Stuttgart: Union Deutsche Verlagsgesellschaft. xxxii+546pp.', 'Hugo Zöller. 1890. Untersuchungen über 24 Sprachen aus dem Schutzgebiet der Neuguinea-Compagnie. Petermanns Geographische Mittheilungen 36. 122-128, 145-152, 181-181.']	tita1241:1;	Titan	Papunesia	-2.18168	146.888	tita1241	ttv	PG	aust1307	tita1241
toab1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833/nort3284	language	long_grammar	['Lichtenberk, Frantisek. 2008. A grammar of Toqabaqita. (Mouton Grammar Library, 42.) Berlin: Mouton de Gruyter. xxviii+1380pp. (2 vols.)', 'Sidney H. Ray. 1926. Grammar of the Malu language. In A Comparative Study of the Melanesian Island Languages, 498-513. Cambridge: Cambridge University Press.', """"Clara Waterston. 1924. Malu'u dictionary. South Sea Evangelical Mission. 299pp.""""]	toab1237:1;	To'abaita	Papunesia	-8.39233	160.619	toab1237	mlu	SB	aust1307	toab1237
toba1266	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/sarm1241/jaya1243	language	grammar_sketch	['Theodore Purba. 1999. Sintaksis bahasa Tobati: laporan penelitian. Jayapura: Jurusan Pendidikan Bahasa dan Seni, Fakultas Keguruan dan Ilmu Pendidikan, Universitas Cenderawasih. xiii+163pp.', """"Galis, Klaas Wilhelm. 1955. Papua's van de Humboldt-Baai: Bijdrage tot een ethnografie. (Doctoral dissertation, Rijksuniversiteit te Leiden; 293pp.)"""", 'Bink, G. L. 1902. Lijst van Woorden opgebeekend uit den mond der Karau Jotafa, bewoners des Humboldts-Baai. Tijdschrift Bataviaasch Genootschap 45. 59-89.', 'Robidé van der Aa, Pieter Jan Baptist Carel. 1879. Reizen naar Nederlandsch Nieuw-Guinea ondernomen op last der Regeering van Nederlandsche Indie in de jaren 1871, 1872, 1875-1876 door de Heeren P.~van Crab en J.E.~Teysmann, J.G.~Coornengel, A.J.~Langeveldt van Hemert en P.~Swaan. The Hague: Martinus Nijhoff. 531pp.', 'von Rosenberg, Hermann. 1862. Beschrijving eener reis naar de Zuidwest- en Noordostkust van Nieuw-Guinea. Natuurkundig tijdschrift voor Nederlandsch-Indië XXIV. 333-352.']	toba1266:1;	Tobati	Papunesia	-2.56434	140.71	toba1266	tti	ID	aust1307	toba1266
tobi1238	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/truk1243/west2855/sons1245	language	wordlist_or_less	['Quackenbush, Edward Miller. 1968. From Sonsorol to Truk: A Dialect Chain. (Doctoral dissertation, University of Michigan; 226pp.)', 'Anneliese Eilers. 1936. Westkarolinen: Tobi und Ngulu. (Ergebnisse der Südsee-Expedition 1908-1910: II. Ethnographie B. Mikronesien, 9:2.) Hamburg: Friederichsen & Co.']	tobi1238:1;	Tobian	Papunesia	3.004528	131.171295	tobi1238	tox	PW	aust1307	tobi1238
toke1240	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/elli1239/samo1310	language	long_grammar	['Peter R. Sharples. 1976. Tokelauan Syntax. (Doctoral dissertation, University of Auckland; 754pp.)', 'J., Hooper A & Huntsman. 1973. A demographic history of the Tokelau Islands. The Journal of Polynesian Society 84. 366-411.', 'Macgregor, G. 1937. Ethnology of Tokelau Islands. Honolulu, HI: Bernice P. Bishop Museum.']	toke1240:1;	Tokelau	Papunesia	-9.227642	-171.780833	toke1240	tkl	TK	aust1307	toke1240
tolo1255	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956	language	grammar_sketch	['Miriam Meyerhoff. 2009. Aspects of the language spoken at Matantas, Big Bay (Vanuatu). Ms. 31pp.', 'Sidney H. Ray. 1926. Grammar of the language spoken in the Bay of SS.~Philip and James. In A Comparative Study of the Melanesian Island Languages, 401-416. Cambridge: Cambridge University Press.', 'Robert Codrington. 1885. The Melanesian Languages. Oxford: Clarendon Press. viii+572pp.']	tolo1255:1;	Tolomako	Papunesia	-15.1569	166.772	tolo1255	tlm	VU	aust1307	tolo1255
tomo1244	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242	language	wordlist_or_less	['Richard Parkinson. 1907. Dreißig Jahre in der Südsee. Stuttgart: Strecker & Schröder. 1148pp.']	tomo1244:1;	Tomoip	Papunesia	-5.30721	151.828	tomo1244	tqp	PG	aust1307	tomo1244
tong1325	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/tong1324	language	long_grammar	['Shumway, Eric B. 1971. Intensive Course in Tongan. (PALI Language Texts: Polynesia.) Honolulu: University of Hawaii Press. xxi+723pp.', """"Maxwell C. Churchward. 1985 [1953]. Tongan Grammar. Tonga: Vava'u Press. xiv+306pp. (Originally Published by Oxford University Press, 1953)."""", 'J. Martin. 1827. An Account of the Natives of the Tonga-Islands, in the South Pacific Ocean. With an original grammar and vocabulary of their language. 3rd edn. Edinburgh: Constable & Hurst. 344pp.', 'Mariner, William and Martin, John. 1817. An account of the natives of the Tonga Islands in the south pacific ocean with an original grammar of their language. London: Murray. 643pp.', """"de Rossel, Elizabeth Paul Edouard. 1808. Vocabulaire de la langue des habitans des îles des Amis. In Voyage de D'Entrecasteaux envoyé à la recherche de La Pérouse, 557-572. Paris: Imprimerie Impériale."""", """"James Cook. 1784. Appendix, No.~III: Vocabulary of the language of the Friendly Islands, May, &c.~1777. In James King (ed.), A voyage to the Pacific Ocean: undertaken, by the command of His Majesty, for making discoveries in the Northern Hemisphere: to determine the position and extent of the west side of North America, its distance from Asia, and the practicability of a northern passage to Europe; performed under the direction of Captains Cook, Clerke, and Gore, in his Majesty's ships the Resolution and Discovery, in the years 1776, 1777, 1778, 1779, and 1780, 531-541. London: Printed by W. and A. Strahan, for G. Nicol.""""]	tong1325:1;	Tonga (Tonga Islands)	Papunesia	-21.17	-175.25	tong1325	ton	TO	aust1307	tong1325
tora1259	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/mono1280	language	grammar_sketch	['Sarah Parkinson. 2018. Transitivity in Torau. (MA thesis, Canberra: Australian National University; 102pp.)', 'P. J. Rausch. 1912. Die Sprachen von Südost-Bougainville, Deutsche Salomoninseln. Anthropos VII. 105-134, 585-616, 964-994.']	tora1259:1;	Torau	Papunesia	-6.19922	155.496	tora1259	ttu	PG	aust1307	tora1259
tour1243	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/west2850/nucl1506	language	wordlist_or_less	['Kassell, Alison and Potter, Margaret. 2011. A Sociolinguistic Profile of the Abadi Language Group. (SIL Electronic Survey Reports 2011-030.) Dallas, Texas: SIL International. 59pp.', 'Sidney H. Ray. 1929. The Languages of the Central Division of Papua. Journal of the Royal Anthropological Institute of Great Britain and Ireland 59. 65-96.', 'Sidney H. Ray. 1907. The Melanesian Languages of British New Guinea. In Sidney H. Ray (ed.), Linguistics, 413-503. Cambridge: Cambridge University Press.']	tour1243:1;	Toura (Papua New Guinea)	Papunesia	-9.10008	146.988	tour1243	don	PG	aust1307	tour1243
tuam1242	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062	language	phonology_or_text	['Stimson, John Francis and Marshall, Donald Stanley. 1964. A dictionary of some Tuamotuan dialects of the Polynesian language. The Hague: by the Peabody Museum of Salem, Massachusetts, and Het Koninklijk Instituut voor Taal-, Land- en Volkenkunde. 623pp.', 'Danielsson, B. 1954. Raroian Culture. Atoll Research Bulletin 32. 1-109. Washington D.C.: Smithsonian Institution.']	(fang1249:1,mara1400:1,napu1240:1,para1305:1,reao1237:1,tapu1238:1,vahi1237:1)tuam1242:1;	Tuamotuan	Papunesia	-16.17259	-146.321755	tuam1242	pmt	PF	aust1307	tuam1242
tulu1259	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262/west2533/west2849	language	wordlist_or_less	[""""Z'graggen, Johannes A. 1975. Comparative wordlists of the Admiralty Island languages, collected by W. E. Smythe. In Richard Loving (ed.), Comparative wordlists I, 117-216. Ukarumpa: Summer Institute of Linguistics."""", 'Otto Schellong. 1890. Die Jắbĭm-sprache der Finschhafener gegend: (N.~O.~Neu-Guinea; Kaiser Wilhelmsland). (Einzelbeiträge zur allgemeinen und vergleichenden Sprachwissenschaft, 7.) Leipzig: Wilhelm Friedrich. 103-127pp.']	(bohu1238:1,keli1250:1,tulu1260:1)tulu1259:1;	Tulu-Bohuai	Papunesia	-2.14155	146.934	tulu1259	rak	PG	aust1307	tulu1259
tuml1238	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/scho1242/siau1243/siss1244/alit1234	language	grammar_sketch	['Leonhard Schultze. 1911. Zur Kenntnis der melanesischen Sprache von der Insel Tumleo. Jena: Gustav Fischer. 96pp.', """"Richard Parkinson. 1900. Die Berlinhafen-Section: Ein Beitrag zur Ethnographie der Neu-Guinea-Küste. Archives internationales d'Ethnographie 13. 18-54.""""]	tuml1238:1;	Tumleo	Papunesia	-3.14955	142.346	tuml1238	tmq	PG	aust1307	tuml1238
tung1290	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/tung1294	language	grammar_sketch	['Karin E. Fast. 2015. Spatial language in Tungag. (Studies in the Languages of Island Melanesia, 4.) Canberra: Asia-Pacific Linguistics. x+230pp.', 'Fast, Lesley. 1990. Tungak grammar essentials. In John R. Roberts (ed.), Two grammatical studies, 1-72. Ukarumpa: Summer Institute of Linguistics.', 'Stamm, Josef. 1988. A grammar of the Lavongai language. In Clive H. Beaumont (ed.), Lavongai Materials, 1-46. Canberra: Research School of Pacific and Asian Studies, Australian National University.', 'Zöller, Hugo. 1891. Deutsch-Neuguinea und meine ersteigung des Finisterre-Gebirges. Stuttgart: Union Deutsche Verlagsgesellschaft. xxxii+546pp.', 'H. Strauch. 1876. Verzeichnis von 477 Wörtern, gesammelt während des Aufenthaltes S. M. S. """"Gazelle"""" in Neu-Guinea, Neu-Hannover, Neu-Irland, Neu-Britannien und Brisbane (Queensland). Zeitschrift für Ethnologie VIII. 405-420.']	tung1290:1;	Tungag	Papunesia	-2.52188	150.198	tung1290	lcm	PG	aust1307	tung1290
tutu1241	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/east2754/mafe1238	language	long_grammar	['Maho Naitō. 2011. Tsutsuba-go: Kijutsu gengogaku-teki kenkyū [The Tutuba Language: A Descriptive Study]. Tokyo: Kyoto University Press. 514pp.', 'Maho Naito. 2008. A Descriptive Study of the Tutuba language. (Doctoral dissertation, Tokyo University).', 'Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.']	tutu1241:1;	Tutuba	Papunesia	-15.580667	167.268889	tutu1241	tmi	VU	aust1307	tutu1241
tuva1244	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/elli1239	language	long_grammar	['Niko Besnier. 2000. Tuvaluan: A Polynesian Language of the Central Pacific. (Descriptive Grammars Series.) London & New York: Routledge. xxvi+662pp.', 'Donald G. Kennedy. 1946. Handbook of the language of the Ellice islands. Tarawa: Gilbert-Ellice Islands Government. 82pp.', 'Horatio Hale. 1846. Ethnology and Philology. (United States Exploring Expedition during the years 1838, 1839, 1840, 1841, 1842 under the command of Charles Wilkes, U.S.N., VI.) Philadelphia: C.~Sherman. 689pp.']	(nort2844:1,sout2865:1)tuva1244:1;	Tuvalu	Papunesia	-8.520813	179.198088	tuva1244	tvl	TV	aust1307	tuva1244
ubir1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/aret1241/arei1235	language	grammar_sketch	['Bray Boreret and Bradley Aira and Jason Carwile. 2015. Tentative Grammar Description for the Ubir [ubi] Language spoken in Oro Province. Ms. 48pp.', 'Capell, Arthur. 1976. Austronesian and Papuan """"Mixed"""" Languages: General Remarks. In Stephen A. Wurm (ed.), New Guinea Area Languages and Language Study Vol 2: Austronesian Languages, 527-579. Canberra: Research School of Pacific and Asian Studies, Australian National University.', 'F. MacDonnell. 1915. Cape Nelson Station, North-Eastern Division: Name of Tribe, Ubir, Name of Village, Rainu, Kumorbun, Wai-u-an and Moibiri. Papua Annual Report 1914-1915. 174-174.', 'W. M. Strong. 1911. Notes on the languages of the north-eastern and adjoining divisions. Annual Report for the year ending 30th June 1911. 203-217.', 'Sidney H. Ray. 1907. The Melanesian Languages of British New Guinea. In Sidney H. Ray (ed.), Linguistics, 413-503. Cambridge: Cambridge University Press.', 'Anonymous, {}. 1895. List of common words in use among the natives of Kwagila. Annual Report of British New Guinea 1893-1894. 87-87.']	ubir1237:1;	Ubir	Papunesia	-9.59044	149.396	ubir1237	ubr	PG	aust1307	ubir1237
ughe1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761	language	long_grammar	['Frostad, Benedicte Haraldstad. 2013. A grammar of Ughele. (Doctoral dissertation, Radboud Universiteit Nijmegen; 403pp.)', 'Darrell T. Tryon and B. D. Hackman. 1983. Solomon Islands Languages: An Internal Classification. (Pacific Linguistics: Series C, 72.) Canberra: Research School of Pacific and Asian Studies, Australian National University. viii+490+19pp.']	ughe1237:1;	Ughele	Papunesia	-8.45725	157.341	ughe1237	uge	SB	aust1307	ughe1237
ulau1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/scho1242/siau1243	language	wordlist_or_less	['J. Klaffl and F. Vormann. 1905. Die Sprachen der Berlinhafen-Bezirks. Mittheilungen des Seminars für Orientalische Sprachen VIII. 1-138.', 'Wilhelm Schmidt. 1900, 1902. Die Sprachlichen Verhältnisse von Deutsch-Neuguinea. Zeitschrift für afrikanische und oceanische Sprachen V, VI. 354-384, 1-99.']	ulau1237:1;	Ulau-Suain	Papunesia	-3.32876	142.845	ulau1237	svb	PG	aust1307	ulau1237
ulit1238	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/cent2276/west2844/pona1247/truk1243/west2855	language	long_grammar	[""""Ho-Min Sohn. 1969. Ulithian Grammar. (Doctoral dissertation, University of Hawai'i at Mānoa; 562pp.)"""", 'Quackenbush, Edward Miller. 1968. From Sonsorol to Truk: A Dialect Chain. (Doctoral dissertation, University of Michigan; 226pp.)', 'C. M. Pleyte. 1890. A Vocabulary of Ulia. Journal of the Royal Anthropological Institute of Great Britain and Ireland 19. 494-500.']	ulit1238:1;	Ulithian	Papunesia	9.961388	139.603611	ulit1238	uli	FM	aust1307	ulit1238
unea1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/bali1280	language	grammar_sketch	['Malcolm Ross. 2002. Bali-Vitu. In John Lynch and Malcolm Ross and Terry Crowley (eds.), The Oceanic Languages, 362-386. Richmond: Curzon.', 'Malcolm Ross. 1988. Proto-Oceanic and the Austronesian languages of western Melanesia. (Pacific Linguistics: Series C, 98.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+487pp. (Publication of PhD, ANU 1987.)', 'Chowning, Ann. 1969. The Austronesian languages of New Britain. In Papers in linguistics of Melanesia No.~2, 17-46. Canberra: Research School of Pacific and Asian Studies, Australian National University.']	unea1237:1;	Uneapa	Papunesia	-4.89383	149.141	unea1237	bbn	PG	aust1307	unea1237
unua1237	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/unua1238	language	long_grammar	['Elizabeth Pearce. 2015. A grammar of Unua. (Pacific Linguistics, 647.) Berlin: De Gruyter Mouton. xxvi+586pp.', 'Elizabeth Pearce. 2011. Two or three things in the Unua noun phrase. In Claire Moyse-Faurie and Joachim Sabel (eds.), Topics in Oceanic Morphosyntax, 163-202. Berlin: De Gruyter Mouton.', 'Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.', 'Arthur Capell. 1962. Linguistic Survey of the South-Western Pacific (New and revised edition). (South Pacific Commission Technical Paper, 136.) Noumea: South Pacific Commission. 258pp.']	(bush1248:1)unua1237:1;	Unua	Papunesia	-16.2638	167.599	unua1237	onu	VU	aust1307	unua1237
unub1234	nearly_extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/suau1243	language	wordlist_or_less	['ISO 639-3 Registration Authority. 2012. Change Request Number 2012-142: adopted create [unu] (2013-01-23). Dallas: SIL International.']	unub1234:1;	Unubahe	Papunesia	-10.3652	150.2683	unub1234	unu	PG	aust1307	unub1234
urav1235	nearly_extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/sout2868/erro1239	language	grammar	['Crowley, Terry. 1999. Ura: a disappearing language of Southern Vanuatu. (Pacific Linguistics: Series C, 156.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiii+226pp.', 'Terry Crowley. 1998. Ura. (Languages of the World/Materials, 240.) München: Lincom. ii+49pp.', 'John Lynch. 1983. Ura grammar sketch and vocabulary. In John Lynch (ed.), Studies in the Languages of Erromango, 148-183. Canberra: Research School of Pacific and Asian Studies, Australian National University.', """"Lynch, John. 1982. The Ura language, Erromango. In Rainer Carle and Martine Heinschke and Peter W. Pink and Christel Rost and Karen Stadtlander (eds.), GAVA': Studies in Austronesian languages and cultures dedicated to Hans Kähler, 215-236. Berlin: Dietrich Reimer."""", 'Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.', 'J. D. Gordon. 1889. Eromangan dialects. In Daniel MacDonald (ed.), Three New Hebrides Languages, 78-84. Melbourne: Edgerton and Moore.', 'Latham, Robert Gordon. 1862. Elements of comparative philology. London: Walton and Maberly. 820pp.']	urav1235:1;	Ura (Vanuatu)	Papunesia	-18.6747	169.084	urav1235	uur	VU	aust1307	urav1235
urip1239	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/east2753	language	grammar	['Arthur Capell and J. Layard. 1980. Materials in Atchin, Malekula: Grammar, Vocabulary and Texts. (Pacific Linguistics: Series D, 20.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+260+10pp.', 'Sidney H. Ray. 1893. The Languages of the New Hebrides. Journal and Proceedings of the Royal Society of New South Wales XXVII. 101-167, 469-470.']	(atch1238:1,urip1240:1,wala1267:1)urip1239:1;	Uripiv-Wala-Rano-Atchin	Papunesia	-16.00951	167.34643	urip1239	upv	VU	aust1307	urip1239
urua1242	extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/mono1280	language	grammar_sketch	['P. J. Rausch. 1912. Die Sprachen von Südost-Bougainville, Deutsche Salomoninseln. Anthropos VII. 105-134, 585-616, 964-994.']	urua1242:1;	Uruava	Papunesia	-6.23314	155.573	urua1242	urv	PG	aust1307	urua1242
vagh1249	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/west2856	language	wordlist_or_less	['Darrell T. Tryon and B. D. Hackman. 1983. Solomon Islands Languages: An Internal Classification. (Pacific Linguistics: Series C, 72.) Canberra: Research School of Pacific and Asian Studies, Australian National University. viii+490+19pp.', 'Peter Lanyon-Orgill. 1950. A comparative vocabulary of the languages of the island of Choiseul, British Solomon Islands, Melanesia. Anthropos 45. 57-80.']	vagh1249:1;	Vaghua	Papunesia	-6.68712	156.542	vagh1249	tva	SB	aust1307	vagh1249
valp1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/nort3217	language	wordlist_or_less	['Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.']	valp1237:1;	Valpei	Papunesia	-14.712	166.606	valp1237	vlp	VU	aust1307	valp1237
vama1243	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/vohk1236/vohk1234	language	long_grammar	['Rohleder, Jean. 2021. A Grammar of Vamale: A language of New Caledonia. (Doctoral dissertation, Universität Bern; xix+316pp.)', """"Leenhardt, Maurice. 1946. Langues et dialectes de l'Austro-Mélanésie. (Travaux et Mémoires de l'Institut d'Ethnologie, XLVI.) Paris: Institut d'Ethnologie. 697pp.""""]	(hmwa1241:1,nucl1482:1)vama1243:1;	Vamale	Papunesia	-20.7708	165.04	vama1243	mkt	NC	aust1307	vama1243
vang1243	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761/maro1247	language	wordlist_or_less	['Somerville, B. T. and S. C. Weigall. 1896. A vocabulary of various dialects of New Georgia. London: Hydrographic Dept. Admiralty, H M S O. 36pp.']	(bare1273:1,nucl1492:1)vang1243:1;	Vangunu	Papunesia	-8.66826	157.997	vang1243	mpr	SB	aust1307	vang1243
vano1237	nearly_extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/temo1244/utup1237	language	grammar_sketch	['Alexandre François. 2009. The languages of Vanikoro: three lexicons and one grammar. In Bethwyn Evans (ed.), Discovering history through language: Papers in honour of Malcolm Ross, 103-126. Canberra: Research School of Pacific and Asian Studies, Australian National University.', """"Dumont d'Urville, Jules. 1834. Philologie. (Voyage de découvertes de l'Astrolabe: exécuté par ordre du Roi pendant les années 1826-1827-1828-1829, II.) Paris: Ministère de la Marine. 324pp.""""]	vano1237:1;	Lovono	Papunesia	-11.6107	166.7984	vano1237	vnk	SB	aust1307	vano1237
vaoo1237	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/nort3230/boto1250	language	wordlist_or_less	['Darrell T. Tryon. 1976. New Hebrides Languages: An Internal Classification. (Pacific Linguistics: Series C, 50.) Canberra: Research School of Pacific and Asian Studies, Australian National University. v+545pp.']	vaoo1237:1;	Vao	Papunesia	-15.898299	167.309973	vaoo1237	vao	VU	aust1307	vaoo1237
vari1239	not_endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/west2856	language	wordlist_or_less	['Darrell T. Tryon and B. D. Hackman. 1983. Solomon Islands Languages: An Internal Classification. (Pacific Linguistics: Series C, 72.) Canberra: Research School of Pacific and Asian Studies, Australian National University. viii+490+19pp.', 'Peter Lanyon-Orgill. 1950. A comparative vocabulary of the languages of the island of Choiseul, British Solomon Islands, Melanesia. Anthropos 45. 57-80.']	(ghon1237:1,nucl1493:1)vari1239:1;	Varisi	Papunesia	-6.83443	156.655	vari1239	vrs	SB	aust1307	vari1239
vehe1237	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/sout2878/buan1245	language	wordlist_or_less	['Bruce A. Hooley. 1971. Austronesian Languages of the Morobe District, Papua New Guinea. Oceanic Linguistics 10. 79-151.']	vehe1237:1;	Vehes	Papunesia	-6.92151	146.895	vehe1237	val	PG	aust1307	vehe1237
vera1241	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/torr1262/leme1240	language	grammar	[""""Stefan Schnell. 2011. A grammar of Vera'a: an Oceanic language of North Vanuatu. Ms. ix+211pp."""", """"Stefan Schnell. 2010. Animacy and referentiality in Vera'a. (Doctoral dissertation, Christian-Albrechts-Universität zu Kiel; ix+217pp.)"""", 'Alexandre François. 2007. Noun articles in Torres and Banks languages: Conservation and innovation. In Siegel, Jeff and Lynch, John and Eades, Diana (eds.), Language description, history and development: linguistic indulgence in memory of Terry Crowley, 267-280. Amsterdam: John Benjamins.', 'Alexandre François. 2005. Unraveling the history of vowels in seventeen north Vanuatu languages. Oceanic Linguistics 44. 443-504.', 'John Lynch and Terry Crowley. 2001. Languages of Vanuatu: A New Survey and Bibliography. (Pacific Linguistics, 517.) Canberra: Research School of Pacific and Asian Studies, Australian National University. xiv+187pp.']	(leon1252:1,pakk1241:1,sasa1250:1)vera1241:1;	Vera'a	Papunesia	-13.892528	167.428701	vera1241	vra	VU	aust1307	vera1241
